adult,genre_ids,id,original_language,popularity,release_date,title,video,vote_average,vote_count
FALSE,"[80, 18, 36]",466420,en,1323.647,18-10-2023,Killers of the Flower Moon,FALSE,7.617,1445
FALSE,"[878, 28]",854648,en,692.968,26-07-2021,Robot Apocalypse,FALSE,6.048,62
FALSE,"[28, 35]",897087,en,1243.624,05-01-2023,Freelance,FALSE,6.525,316
FALSE,"[35, 10751, 14]",787699,en,1119.142,06-12-2023,Wonka,FALSE,7.31,276
FALSE,"[16, 10751, 10402, 14, 35]",901362,en,968.8,12-10-2023,Trolls Band Together,FALSE,7.2,369
FALSE,"[18, 9648, 53, 878]",726209,en,879.694,22-11-2023,Leave the World Behind,FALSE,6.59,809
FALSE,"[16, 35, 10751]",1075794,en,899.34,17-11-2023,Leo,FALSE,7.621,584
FALSE,"[27, 53]",983507,no,780.142,03-06-2022,Good Boy,FALSE,6.7,106
FALSE,"[28, 53, 18]",656156,ko,823.253,15-08-2023,A Man of Reason,FALSE,6.446,28
FALSE,"[18, 36]",872585,en,836.976,19-07-2023,Oppenheimer,FALSE,8.1,5441
FALSE,"[27, 9648]",507089,en,668.805,25-10-2023,Five Nights at Freddy's,FALSE,7.824,2860
FALSE,"[28, 12, 18]",670292,en,724.409,27-09-2023,The Creator,FALSE,7.126,1465
FALSE,"[27, 53]",762079,fr,723.15,01-12-2021,The Advent Calendar,FALSE,6.6,237
FALSE,"[53, 28]",844416,en,701.8,03-11-2023,Rumble Through the Dark,FALSE,6.674,23
FALSE,"[28, 80, 53]",385687,en,681.59,17-05-2023,Fast X,FALSE,7.198,4473
FALSE,"[28, 80, 18]",945937,en,682.109,08-12-2023,Fast Charlie,FALSE,6.133,30
FALSE,"[16, 28, 10751, 35]",870358,en,515.812,08-12-2023,Merry Little Batman,FALSE,6.548,62
FALSE,[14],995906,en,683.757,04-07-2022,Galaxy Games,FALSE,5.667,4
FALSE,"[14, 12, 878, 28]",566810,en,620.372,26-11-2018,The Dark Kingdom,FALSE,5.7,41
FALSE,"[27, 35, 14]",287903,en,541.897,26-11-2015,Krampus,FALSE,6.181,1979
FALSE,[27],1019836,en,602.845,05-10-2022,Christmas Bloody Christmas,FALSE,5.609,152
FALSE,"[28, 12, 53]",299054,en,567.672,15-09-2023,Expendables,FALSE,6.436,898
FALSE,"[16, 35, 10751]",1123093,en,370.824,08-12-2023,Diary of a Wimpy Kid Christmas: Cabin Fever,FALSE,6.75,23
FALSE,"[35, 12, 14]",346698,en,460.329,19-07-2023,Barbie,FALSE,7.174,6317
FALSE,"[28, 12, 878]",857879,en,524.941,21-07-2021,Mount Adams,FALSE,6.5,8
FALSE,"[28, 878, 12, 53]",479753,en,513.821,02-09-2017,Shockwave: Countdown to Disaster,FALSE,5.652,56
FALSE,"[28, 27, 14]",951546,en,519.847,12-04-2022,Reign of Chaos,FALSE,5.8,29
FALSE,"[28, 10749, 18]",695721,en,451.588,15-11-2023,The Hunger Games: The Ballad of Songbirds & Snakes,FALSE,7.242,756
FALSE,"[16, 10751, 12, 14, 35]",502356,en,452.888,05-04-2023,The Super Mario Bros. Movie,FALSE,7.732,7446
FALSE,[28],575264,en,467.167,08-07-2023,Mission: Impossible - Dead Reckoning Part One,FALSE,7.592,2692
FALSE,"[878, 27, 28]",940721,ja,460.073,03-11-2023,Godzilla Minus One,FALSE,8.1,138
FALSE,"[878, 9648, 53]",1001835,en,391.164,12-08-2022,Wifelike,FALSE,7.029,205
FALSE,"[28, 12, 14]",572802,en,478.048,20-12-2023,Aquaman and the Lost Kingdom,FALSE,8.9,10
FALSE,"[16, 28, 12, 878]",569094,en,341.684,31-05-2023,Spider-Man: Across the Spider-Verse,FALSE,8.402,5184
FALSE,"[16, 35, 10751]",1046032,en,358.848,30-11-2023,The Bad Guys: A Very Bad Holiday,FALSE,6.839,59
FALSE,"[28, 12, 878]",667538,en,441.18,06-06-2023,Transformers: Rise of the Beasts,FALSE,7.434,3702
FALSE,"[878, 12, 28]",609681,en,401.516,08-11-2023,The Marvels,FALSE,6.504,699
FALSE,[37],940175,en,411.687,17-02-2022,A Tale of Two Guns,FALSE,6.432,22
FALSE,"[28, 878, 27]",615656,en,415.672,02-08-2023,Meg 2: The Trench,FALSE,6.715,2677
FALSE,"[16, 35, 10751, 14, 10749]",976573,en,376.255,14-06-2023,Elemental,FALSE,7.716,3214
FALSE,"[28, 53, 80]",926393,en,343.543,30-08-2023,The Equalizer 3,FALSE,7.442,1890
FALSE,"[10751, 35, 14]",8871,en,427.283,17-11-2000,How the Grinch Stole Christmas,FALSE,6.8,6874
FALSE,"[28, 53]",1060090,en,332.561,04-08-2023,The Collective,FALSE,5.3,31
FALSE,[35],1172029,es,330.802,21-09-2023,Survive,FALSE,7.421,38
FALSE,"[27, 53]",844069,ko,327.632,25-08-2021,Guimoon: The Lightless Door,FALSE,6.821,78
FALSE,"[10752, 18, 28]",1047925,en,326.503,19-05-2023,Come Out Fighting,FALSE,5.1,26
FALSE,"[12, 28, 18]",980489,en,325.802,09-08-2023,Gran Turismo,FALSE,8.007,1613
FALSE,"[12, 16, 14]",872976,ja,325.101,27-10-2023,Digimon Adventure 02: The Beginning,FALSE,6.8,5
FALSE,"[28, 878, 12]",565770,en,319.983,16-08-2023,Blue Beetle,FALSE,6.914,1896
FALSE,"[16, 10751, 35, 14]",360920,en,331.58,08-11-2018,The Grinch,FALSE,6.849,3535
FALSE,"[28, 12, 878]",775244,ar,306.291,11-08-2021,Mousa,FALSE,6.8,24
FALSE,"[878, 12, 28]",76600,en,304.896,14-12-2022,Avatar: The Way of Water,FALSE,7.652,10356
FALSE,[99],1206029,es,304.231,07-12-2023,"Muchachos, la película de la gente",FALSE,6.7,3
FALSE,"[27, 28, 35]",972731,en,302.857,01-07-2022,"2025: Blood, White & Blue",FALSE,7,2
FALSE,"[28, 53, 80]",603692,en,301.324,22-03-2023,John Wick: Chapter 4,FALSE,7.779,5154
FALSE,"[16, 10751, 28, 878, 35]",893723,en,301.033,21-09-2023,PAW Patrol: The Mighty Movie,FALSE,6.9,189
FALSE,"[878, 28, 53]",845844,en,300.556,29-06-2021,Extraction Point,FALSE,5.432,37
FALSE,"[18, 36, 10752]",753342,en,294.611,22-11-2023,Napoleon,FALSE,6.415,738
FALSE,"[28, 12, 878]",634649,en,294.275,15-12-2021,Spider-Man: No Way Home,FALSE,8,18662
FALSE,"[16, 35, 12, 10751]",940551,en,333.898,06-12-2023,Migration,FALSE,7.552,29
FALSE,"[10751, 12, 35, 10770]",936059,en,287.317,22-11-2023,The Naughty Nine,FALSE,6.3,32
FALSE,"[16, 10751, 14, 12]",1022796,en,283.722,13-11-2023,Wish,FALSE,6.624,117
FALSE,"[36, 28, 18]",960481,mn,278.98,03-12-2021,Princess Khutulun,FALSE,7.147,51
FALSE,"[53, 80, 28, 18]",995206,ja,274.444,19-05-2023,Hard Days,FALSE,6.9,21
FALSE,"[18, 10749]",1010581,es,273.931,08-06-2023,My Fault,FALSE,8.083,2031
FALSE,"[27, 53, 9648]",951491,en,271.52,26-09-2023,Saw X,FALSE,7.394,1265
FALSE,[28],662167,en,271.169,29-09-2020,Agent Jade Black,FALSE,2,4
FALSE,"[28, 18, 10749]",10908,en,267.419,25-09-1999,Inferno,FALSE,6.148,281
FALSE,"[878, 12, 28]",447365,en,265.701,03-05-2023,Guardians of the Galaxy Vol. 3,FALSE,8.003,5479
FALSE,"[12, 28]",335977,en,264.386,28-06-2023,Indiana Jones and the Dial of Destiny,FALSE,6.69,2279
FALSE,"[28, 53, 80]",762430,en,262.594,23-08-2023,Retribution,FALSE,7,732
FALSE,"[12, 14, 16, 35, 10751, 28]",315162,en,260.211,07-12-2022,Puss in Boots: The Last Wish,FALSE,8.262,6716
FALSE,[10402],1160164,en,257.447,13-10-2023,TAYLOR SWIFT | THE ERAS TOUR,FALSE,8.122,144
FALSE,"[27, 9648, 53]",968051,en,253.438,06-09-2023,The Nun II,FALSE,6.916,1522
FALSE,[27],950925,en,253.43,04-04-2022,Hunting Souls,FALSE,6.8,34
FALSE,"[28, 12, 16, 10751, 35]",9502,en,248.007,04-06-2008,Kung Fu Panda,FALSE,7.249,10679
FALSE,[878],920258,en,247.986,02-11-2021,The Immortal Wars: Rebirth,FALSE,3.5,2
FALSE,"[28, 12, 878]",298618,en,243.432,13-06-2023,The Flash,FALSE,6.824,3345
FALSE,"[16, 12, 10751, 14]",459003,uk,239.806,02-03-2023,Mavka: The Forest Song,FALSE,7.309,545
FALSE,"[27, 53]",1008042,en,239.157,26-07-2023,Talk to Me,FALSE,7.197,1892
FALSE,[37],709334,en,254.789,21-02-2022,No Name and Dynamite,FALSE,5.5,4
FALSE,"[28, 16]",116776,ja,249.115,09-07-1988,Dragon Ball: Mystical Adventure,FALSE,6.8,230
FALSE,"[35, 14, 10751]",1022964,en,273.022,29-11-2023,Candy Cane Lane,FALSE,6.287,190
FALSE,"[12, 35, 10751, 14]",118,en,255.435,13-07-2005,Charlie and the Chocolate Factory,FALSE,7.045,14201
FALSE,"[10749, 35]",1176139,en,232.826,07-12-2023,Your Christmas or Mine 2,FALSE,6.915,47
FALSE,[27],709631,en,275.094,19-07-2023,Cobweb,FALSE,6.776,511
FALSE,[27],807172,en,255.422,04-10-2023,The Exorcist: Believer,FALSE,6.204,664
FALSE,"[16, 10751, 14]",5833,en,266.87,31-10-2000,Casper's Haunted Christmas,FALSE,5.349,169
FALSE,"[12, 10751, 14, 10749]",447277,en,226.703,18-05-2023,The Little Mermaid,FALSE,6.474,2439
FALSE,"[27, 53, 35]",1113278,en,227.83,10-11-2023,It's a Wonderful Knife,FALSE,5.212,33
FALSE,"[18, 36]",457232,en,206.405,18-11-2022,Lamborghini: The Man Behind the Legend,FALSE,6.467,403
FALSE,"[27, 9648]",1035982,en,267.839,24-10-2023,Hell House LLC Origins: The Carmichael Manor,FALSE,6.25,44
FALSE,"[28, 12, 53]",872906,hi,238.018,07-09-2023,Jawan,FALSE,7.3,145
FALSE,"[28, 18]",678512,en,254.107,03-07-2023,Sound of Freedom,FALSE,8.084,1602
FALSE,"[35, 10751, 12]",772,en,238.619,19-11-1992,Home Alone 2: Lost in New York,FALSE,6.717,8875
FALSE,"[27, 53, 14, 878, 80, 9648]",1032948,en,230.766,22-09-2023,V/H/S/85,FALSE,6.5,90
FALSE,"[12, 14]",671,en,224.274,16-11-2001,Harry Potter and the Philosopher's Stone,FALSE,7.915,25768
FALSE,"[28, 878, 53]",399566,en,215.963,24-03-2021,Godzilla vs. Kong,FALSE,7.6,9236
FALSE,"[53, 28, 80]",156022,en,226.828,24-09-2014,The Equalizer,FALSE,7.263,8396
FALSE,"[53, 18]",1151534,es,224.205,29-09-2023,Nowhere,FALSE,7.503,952
FALSE,"[10751, 14, 35]",252,en,242.724,29-06-1971,Willy Wonka & the Chocolate Factory,FALSE,7.488,3187
FALSE,[99],1192578,es,207.303,07-12-2023,Elijo creer,FALSE,8,1
FALSE,"[16, 35, 28, 878]",614930,en,192.744,31-07-2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,FALSE,7.293,890
FALSE,"[878, 27, 9648]",126889,en,224.654,09-05-2017,Alien: Covenant,FALSE,6.096,7950
FALSE,"[28, 878, 12, 14]",848326,en,192.536,01-12-2023,Rebel Moon - Part One: A Child of Fire,FALSE,8,8
FALSE,"[16, 10751, 35]",49444,en,225.662,25-05-2011,Kung Fu Panda 2,FALSE,6.976,6484
FALSE,"[16, 12, 35, 10751]",520758,en,273.713,08-12-2023,Chicken Run: Dawn of the Nugget,FALSE,7.686,94
FALSE,"[28, 878, 12]",823464,en,200.072,10-04-2024,Godzilla x Kong: The New Empire,FALSE,0,0
FALSE,"[16, 27, 9648, 14]",536108,ja,176.12,22-11-2018,Aragne: Sign of Vermillion,FALSE,3,4
FALSE,"[12, 28, 878]",299536,en,196.611,25-04-2018,Avengers: Infinity War,FALSE,8.252,28101
FALSE,"[16, 14, 12]",1028318,zh,268.884,13-08-2022,Goodbye Monster,FALSE,6.3,3
FALSE,"[28, 27, 878]",988591,en,230.23,05-12-2022,Mega Lightning,FALSE,4.5,16
FALSE,"[28, 18, 10752]",554600,hi,245.463,11-01-2019,Uri: The Surgical Strike,FALSE,7.172,322
FALSE,"[16, 9648, 878, 53]",4977,ja,235.538,21-10-2006,Paprika,FALSE,7.803,2123
FALSE,"[10749, 18]",820525,en,215.575,13-09-2023,After Everything,FALSE,7,584
FALSE,"[28, 80, 18, 53]",939335,en,184.711,29-09-2023,Muzzle,FALSE,6.613,128
FALSE,"[35, 14, 10751]",798021,en,193.145,30-11-2023,Family Switch,FALSE,6.434,295
FALSE,"[28, 12, 16, 35, 10751]",140300,en,205.736,23-01-2016,Kung Fu Panda 3,FALSE,6.885,5426
FALSE,"[14, 12]",786415,en,183.536,11-10-2022,Ike Boys,FALSE,5.5,4
FALSE,"[28, 12, 878]",141052,en,235.148,15-11-2017,Justice League,FALSE,6.094,12367
FALSE,"[16, 10751, 12, 18, 35]",150540,en,182.306,09-06-2015,Inside Out,FALSE,7.92,19768
FALSE,"[9648, 35, 80]",1100795,en,182.086,08-12-2023,Mr. Monk's Last Case: A Monk Movie,FALSE,7.145,31
FALSE,"[27, 53]",842169,en,181.614,18-06-2021,Girl Next,FALSE,5.6,17
FALSE,[10749],1205036,tl,181.331,15-12-2023,Higop,FALSE,0,0
FALSE,"[16, 28, 14, 10751]",811634,zh,180.234,02-04-2021,The Monkey King: Reborn,FALSE,7.178,292
FALSE,"[878, 28]",373571,en,180.196,29-05-2019,Godzilla: King of the Monsters,FALSE,6.681,5594
FALSE,[28],660521,en,179.264,07-01-2020,The Mercenary,FALSE,6.2,22
FALSE,[16],118249,en,178.374,13-09-2011,Thriller Night,FALSE,6.9,77
FALSE,"[53, 27]",635910,en,177.961,09-08-2023,The Last Voyage of the Demeter,FALSE,7.121,1008
FALSE,[18],1058694,en,177.379,19-10-2023,Radical,FALSE,7.6,13
FALSE,"[28, 12, 878, 53]",9381,en,175.533,20-08-2008,Babylon A.D.,FALSE,5.6,1948
FALSE,"[36, 28, 18]",606870,en,174.68,07-04-2022,The Survivor,FALSE,7.174,118
FALSE,[],897066,ja,171.152,05-01-1995,Big Tit Monastery,FALSE,7.2,3
FALSE,"[28, 12, 878]",436270,en,170.837,19-10-2022,Black Adam,FALSE,6.994,5654
FALSE,"[12, 28, 878]",181808,en,170.793,13-12-2017,Star Wars: The Last Jedi,FALSE,6.818,14462
FALSE,"[16, 10751, 14]",1186957,en,170.365,21-11-2023,The Velveteen Rabbit,FALSE,7.2,34
FALSE,"[53, 28]",1146225,en,170.198,08-07-2023,Escaping Paradise,FALSE,4.7,3
FALSE,"[12, 10751, 16, 28, 35]",177572,en,168.861,24-10-2014,Big Hero 6,FALSE,7.735,14888
FALSE,[18],833326,fr,167.462,02-03-2022,Zero Fucks Given,FALSE,6.496,351
FALSE,"[16, 35, 10751, 14]",568124,en,166.767,13-10-2021,Encanto,FALSE,7.622,8825
FALSE,"[28, 35]",1029575,en,229.681,14-12-2023,The Family Plan,FALSE,7.556,133
FALSE,"[16, 12, 10751]",1076364,en,182.384,15-06-2023,Carl's Date,FALSE,7.6,320
FALSE,"[878, 12, 53]",131631,en,166.601,19-11-2014,The Hunger Games: Mockingjay - Part 1,FALSE,6.803,14994
FALSE,"[28, 18, 878]",263115,en,208.643,28-02-2017,Logan,FALSE,7.818,18282
FALSE,"[28, 18]",361743,en,162.152,24-05-2022,Top Gun: Maverick,FALSE,8.246,7872
FALSE,[27],273509,en,198.225,03-06-2014,Blood Widow,FALSE,4.838,71
FALSE,"[28, 12, 14]",209112,en,169.713,23-03-2016,Batman v Superman: Dawn of Justice,FALSE,5.957,17232
FALSE,"[12, 14, 28]",120,en,193.785,18-12-2001,The Lord of the Rings: The Fellowship of the Ring,FALSE,8.407,23661
FALSE,"[80, 9648, 53]",414906,en,167.287,01-03-2022,The Batman,FALSE,7.698,8882
FALSE,"[12, 18, 878]",157336,en,170.868,05-11-2014,Interstellar,FALSE,8.4,33106
FALSE,"[16, 14, 28, 10749, 10751]",496450,fr,173.198,05-07-2023,"Miraculous: Ladybug & Cat Noir, The Movie",FALSE,7.797,686
FALSE,"[16, 10751, 14, 35]",1040148,en,143.798,28-06-2023,"Ruby Gillman, Teenage Kraken",FALSE,7.4,773
FALSE,"[12, 10751, 14]",411,en,147.614,07-12-2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,7.1,9969
FALSE,"[28, 12, 878]",505642,en,166.248,09-11-2022,Black Panther: Wakanda Forever,FALSE,7.164,5713
FALSE,"[28, 35, 53]",899112,en,160.087,30-11-2022,Violent Night,FALSE,7.431,1730
FALSE,"[16, 10751, 18, 35]",1022789,en,164.405,13-06-2024,Inside Out 2,FALSE,0,0
FALSE,"[28, 12, 14]",791373,en,150.42,18-03-2021,Zack Snyder's Justice League,FALSE,8.185,9389
FALSE,"[28, 12, 10751, 35]",675353,en,168.114,30-03-2022,Sonic the Hedgehog 2,FALSE,7.55,4415
FALSE,"[18, 35, 10749]",1192330,es,167.811,07-12-2023,Dating Santa,FALSE,7.861,18
FALSE,"[28, 18, 878]",124905,en,163.288,14-05-2014,Godzilla,FALSE,6.3,8500
FALSE,"[18, 80]",238,en,146.75,14-03-1972,The Godfather,FALSE,8.708,19126
FALSE,"[878, 27]",885683,en,146.386,19-10-2021,White Sky,FALSE,3,5
FALSE,"[16, 35, 10751, 12, 14]",585083,en,146.315,25-02-2022,Hotel Transylvania: Transformania,FALSE,7.006,1697
FALSE,"[10751, 16, 14, 10402, 35, 12]",354912,en,146.298,27-10-2017,Coco,FALSE,8.218,18269
FALSE,"[27, 53]",76617,en,145.377,03-01-2013,Texas Chainsaw 3D,FALSE,5.471,1560
FALSE,"[12, 14]",672,en,144.962,13-11-2002,Harry Potter and the Chamber of Secrets,FALSE,7.719,20709
FALSE,"[12, 14]",675,en,143.347,08-07-2007,Harry Potter and the Order of the Phoenix,FALSE,7.685,18426
FALSE,"[12, 28, 878]",101299,en,143.27,15-11-2013,The Hunger Games: Catching Fire,FALSE,7.426,16460
FALSE,"[12, 14]",674,en,143.111,16-11-2005,Harry Potter and the Goblet of Fire,FALSE,7.815,19566
FALSE,[28],836196,en,140.742,28-05-2021,Denard: Anatomy of an Antihero,FALSE,6,4
FALSE,"[80, 53]",800158,en,140.43,25-10-2023,The Killer,FALSE,6.632,1254
FALSE,"[18, 10749]",48650,es,140.346,07-05-2010,Room in Rome,FALSE,6.423,639
FALSE,"[28, 12, 878, 18]",315635,en,140.041,05-07-2017,Spider-Man: Homecoming,FALSE,7.343,20718
FALSE,"[28, 12, 878]",640146,en,139.946,15-02-2023,Ant-Man and the Wasp: Quantumania,FALSE,6.395,4274
FALSE,"[14, 16, 10751]",9479,en,139.91,09-10-1993,The Nightmare Before Christmas,FALSE,7.842,8785
FALSE,"[12, 14, 35]",493529,en,138.568,23-03-2023,Dungeons & Dragons: Honor Among Thieves,FALSE,7.409,2704
FALSE,"[9648, 53, 28, 878]",536437,en,138.18,11-05-2023,Hypnotic,FALSE,6.431,802
FALSE,"[878, 9648, 12]",62,en,137.385,02-04-1968,2001: A Space Odyssey,FALSE,8.1,10741
FALSE,"[14, 28, 12]",453395,en,137.167,04-05-2022,Doctor Strange in the Multiverse of Madness,FALSE,7.34,8208
FALSE,"[35, 14]",214756,en,135.708,25-06-2015,Ted 2,FALSE,6.291,6989
FALSE,"[18, 80]",278,en,135.503,23-09-1994,The Shawshank Redemption,FALSE,8.707,25114
FALSE,"[10751, 16, 12, 35, 14]",330457,en,135.096,20-11-2019,Frozen II,FALSE,7.268,9177
FALSE,"[35, 28, 14]",594767,en,135.024,15-03-2023,Shazam! Fury of the Gods,FALSE,6.64,2583
FALSE,"[28, 35, 12]",436969,en,134.923,28-07-2021,The Suicide Squad,FALSE,7.551,7878
FALSE,"[16, 10751, 35]",1008102,en,134.564,12-05-2023,Rally Road Racers,FALSE,7.4,19
FALSE,"[28, 12, 16, 35, 10751]",1011985,en,134.376,06-03-2024,Kung Fu Panda 4,FALSE,0,0
FALSE,"[16, 10751]",947219,fr,134.237,14-12-2022,Ernest & Celestine: A Trip to Gibberitia,FALSE,7,26
FALSE,"[878, 28, 18]",842675,zh,134.108,22-01-2023,The Wandering Earth II,FALSE,7.248,410
FALSE,"[28, 12, 878]",76341,en,133.73,13-05-2015,Mad Max: Fury Road,FALSE,7.586,21153
FALSE,"[28, 12, 14]",297802,en,133.597,07-12-2018,Aquaman,FALSE,6.898,13133
FALSE,"[28, 53, 80]",458156,en,133.361,15-05-2019,John Wick: Chapter 3 - Parabellum,FALSE,7.447,9900
FALSE,"[28, 12, 53]",370172,en,133.23,29-09-2021,No Time to Die,FALSE,7.399,5640
FALSE,"[28, 12, 878]",284053,en,133.202,02-10-2017,Thor: Ragnarok,FALSE,7.594,19744
FALSE,"[27, 53, 9648]",760104,en,132.962,17-03-2022,X,FALSE,6.756,2455
FALSE,"[18, 28]",677179,en,132.399,01-03-2023,Creed III,FALSE,7.171,2132
FALSE,"[28, 10752]",975902,en,132.094,26-10-2023,Boudica,FALSE,6.033,92
FALSE,"[16, 10751, 35, 14]",508947,en,131.97,10-03-2022,Turning Red,FALSE,7.42,4615
FALSE,"[12, 14]",673,en,131.965,31-05-2004,Harry Potter and the Prisoner of Azkaban,FALSE,8.02,20336
FALSE,"[28, 12, 14, 878]",19995,en,131.943,15-12-2009,Avatar,FALSE,7.575,30125
FALSE,"[9648, 53, 80]",945729,en,131.884,13-09-2023,A Haunting in Venice,FALSE,6.756,1482
FALSE,"[12, 28, 878]",140607,en,131.728,15-12-2015,Star Wars: The Force Awakens,FALSE,7.3,18529
FALSE,"[28, 53, 80]",324552,en,131.272,08-02-2017,John Wick: Chapter 2,FALSE,7.325,12230
FALSE,"[16, 10751, 12]",166428,en,131.205,03-01-2019,How to Train Your Dragon: The Hidden World,FALSE,7.755,5907
FALSE,"[16, 28, 12, 35]",545742,ja,131.185,25-08-2018,One Piece: Episode of Skypiea,FALSE,6.873,59
FALSE,"[18, 10749]",1134754,id,130.931,23-11-2023,172 Days,FALSE,6,10
FALSE,"[10749, 18]",537915,en,130.868,11-04-2019,After,FALSE,7.135,7893
FALSE,"[16, 10751, 14]",17979,en,130.598,04-11-2009,A Christmas Carol,FALSE,6.87,4253
FALSE,"[27, 53, 9648]",1071215,en,130.356,16-11-2023,Thanksgiving,FALSE,6.383,107
FALSE,"[12, 10751, 9648, 878]",158852,en,130.304,19-05-2015,Tomorrowland,FALSE,6.26,6645
FALSE,"[16, 35, 14, 12, 10751]",808,en,130.144,18-05-2001,Shrek,FALSE,7.731,16038
FALSE,"[18, 10749]",597,en,129.991,18-11-1997,Titanic,FALSE,7.9,23958
FALSE,"[16, 10751, 12, 14]",109445,en,129.86,20-11-2013,Frozen,FALSE,7.246,15698
FALSE,"[35, 80, 9648]",661374,en,129.824,12-11-2022,Glass Onion: A Knives Out Mystery,FALSE,7.051,4734
FALSE,"[10749, 18]",829560,pl,128.686,19-08-2022,The Next 365 Days,FALSE,6.487,890
FALSE,"[28, 27, 878]",920081,en,128.61,26-11-2021,Megaboa,FALSE,6.5,437
FALSE,"[16, 18]",1056803,ja,128.448,23-06-2023,Rascal Does Not Dream of a Sister Venturing Out,FALSE,8.056,9
FALSE,"[53, 28, 27]",419548,en,128.378,04-10-2016,Krampus: The Devil Returns,FALSE,4.877,61
FALSE,"[28, 80, 18]",781732,hi,128.264,01-12-2023,Animal,FALSE,7.4,28
FALSE,"[28, 18, 53]",254128,en,128.224,27-05-2015,San Andreas,FALSE,6.233,8125
FALSE,"[878, 12, 10770]",55241,en,128.085,30-01-2010,Meteor Storm,FALSE,4.6,54
FALSE,"[35, 18, 53]",930564,en,127.941,16-11-2023,Saltburn,FALSE,7.186,51
FALSE,"[28, 12, 80]",47971,en,127.461,13-01-2017,xXx: Return of Xander Cage,FALSE,6.139,8586
FALSE,"[16, 12, 14, 18]",508883,ja,127.409,14-07-2023,The Boy and the Heron,FALSE,7.2,275
FALSE,"[14, 28, 35]",616037,en,126.938,06-07-2022,Thor: Love and Thunder,FALSE,6.5,6719
FALSE,"[12, 28, 878]",507086,en,126.901,01-06-2022,Jurassic World Dominion,FALSE,6.762,5391
FALSE,"[10752, 28, 53]",882569,en,125.752,19-04-2023,Guy Ritchie's The Covenant,FALSE,7.799,1900
FALSE,"[14, 12]",12445,en,125.57,12-07-2011,Harry Potter and the Deathly Hallows: Part 2,FALSE,8.103,19442
FALSE,"[35, 53]",843394,en,125.157,06-10-2023,Cat Person,FALSE,6.639,18
FALSE,"[27, 53]",744857,es,125.115,05-10-2023,When Evil Lurks,FALSE,7.191,290
FALSE,"[12, 14]",767,en,125.041,15-07-2009,Harry Potter and the Half-Blood Prince,FALSE,7.695,18368
FALSE,"[16, 35, 10751]",7443,en,124.958,23-06-2000,Chicken Run,FALSE,6.766,4605
FALSE,"[16, 35, 10751, 14, 10770, 878]",40706,en,124.657,07-05-2004,Jimmy Timmy Power Hour,FALSE,7.1,54
FALSE,"[16, 35, 10751, 12]",14160,en,124.585,28-05-2009,Up,FALSE,7.953,19113
FALSE,"[12, 878, 28]",299534,en,124.393,24-04-2019,Avengers: Endgame,FALSE,8.261,24182
FALSE,"[53, 878, 28]",937249,en,124.262,29-09-2023,57 Seconds,FALSE,5.872,230
FALSE,"[16, 12, 35, 14]",585511,en,123.752,05-08-2022,Luck,FALSE,7.84,1510
FALSE,"[878, 12]",438631,en,123.594,15-09-2021,Dune,FALSE,7.787,9688
FALSE,"[878, 28, 53]",581726,en,123.158,09-09-2021,Infinite,FALSE,6.606,1572
FALSE,"[12, 14]",12444,en,122.55,17-11-2010,Harry Potter and the Deathly Hallows: Part 1,FALSE,7.762,18021
FALSE,[35],5825,en,121.609,30-11-1989,National Lampoon's Christmas Vacation,FALSE,7.224,2147
FALSE,"[18, 35]",839369,en,116.024,16-11-2023,May December,FALSE,6.766,111
FALSE,"[16, 10751]",753601,fr,132.349,04-08-2021,Around the World in 80 Days,FALSE,5.435,54
FALSE,"[18, 37]",68718,en,112.278,25-12-2012,Django Unchained,FALSE,8.173,24975
FALSE,"[28, 12, 16, 878]",324857,en,124.211,06-12-2018,Spider-Man: Into the Spider-Verse,FALSE,8.406,14335
FALSE,"[10749, 18]",613504,en,137.335,02-09-2020,After We Collided,FALSE,7.199,5114
FALSE,"[35, 10749]",884605,en,131.468,15-06-2023,No Hard Feelings,FALSE,7.056,1882
FALSE,"[16, 28, 14]",1034062,en,132.68,17-10-2023,Mortal Kombat Legends: Cage Match,FALSE,7.038,66
FALSE,"[28, 12, 35]",293660,en,126.084,09-02-2016,Deadpool,FALSE,7.607,29163
FALSE,"[16, 12, 10751, 35]",862,en,117.377,30-10-1995,Toy Story,FALSE,7.971,17373
FALSE,"[12, 10751]",767852,nl,123.046,30-03-2022,The Mercator Trail,FALSE,6,3
FALSE,"[28, 53]",697843,en,140.003,09-06-2023,Extraction 2,FALSE,7.479,1983
FALSE,"[28, 12, 878]",429617,en,130.964,28-06-2019,Spider-Man: Far From Home,FALSE,7.443,14698
FALSE,"[35, 27, 14]",956920,no,130.073,02-11-2023,There's Something in the Barn,FALSE,7.2,50
FALSE,"[35, 12]",893369,fr,166.198,12-10-2022,Jack Mimoun & the Secrets of Val Verde,FALSE,5.252,165
FALSE,"[16, 10751, 14]",14836,en,119.549,05-02-2009,Coraline,FALSE,7.865,7201
FALSE,"[53, 28]",724209,en,129.672,09-08-2023,Heart of Stone,FALSE,6.867,1364
FALSE,"[18, 10751, 14]",1585,en,143.162,20-12-1946,It's a Wonderful Life,FALSE,8.265,3926
FALSE,"[878, 28, 12]",24428,en,143.464,25-04-2012,The Avengers,FALSE,7.711,29444
